2015-10-19 18:28:00:687 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:00:687 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:01:693 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:01:693 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:01:693 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:02:697 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:02:697 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:02:697 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:03:700 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:03:700 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:03:700 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:04:705 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:04:705 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:04:705 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:05:708 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:05:708 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:05:708 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:06:713 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:06:713 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:06:713 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:07:716 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:07:716 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:07:716 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:08:735 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:08:735 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:08:735 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:09:739 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:09:739 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:09:739 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:10:742 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:10:742 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:10:742 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:11:750 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:11:750 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:11:750 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:12:754 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:12:754 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:12:754 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:13:758 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:13:758 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:13:758 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:14:761 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:14:761 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:14:763 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:15:764 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:15:764 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:15:764 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:16:768 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:16:768 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:16:768 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:17:771 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:17:771 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:17:771 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:18:774 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:18:774 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:18:774 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:19:777 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:19:778 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:19:778 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:20:781 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:20:781 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:20:781 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:21:785 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:21:785 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:21:785 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:22:788 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:22:788 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:22:788 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:23:792 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:23:792 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:23:792 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:24:794 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:24:794 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:24:794 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:25:798 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:25:798 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:25:798 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:26:802 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:26:802 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:26:802 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:27:805 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:27:805 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:27:805 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:28:810 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:28:810 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:28:810 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:29:814 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:29:814 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:29:814 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:30:816 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:30:816 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:30:816 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:31:820 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:31:820 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:31:820 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:32:823 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:32:823 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:32:823 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:33:826 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:33:826 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:33:826 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:34:833 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:34:833 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:34:833 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:35:836 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:35:836 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:35:836 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:36:840 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:36:841 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:36:841 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:37:843 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:37:843 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:37:843 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:38:846 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:38:846 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:38:846 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:39:848 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:39:848 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:39:848 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:28:40:853 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateApplications] 0ms | 
2015-10-19 18:28:40:853 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateNamespaces] 0ms | 
2015-10-19 18:28:40:853 | LogApplication.ViewModels.LoginatorViewModel | Trace | [UpdateLogs] 0ms | 
2015-10-19 18:51:53:403 | Loginator.App | Info | [OnStartup] Application successfully started | 
2015-10-19 18:51:53:894 | Loginator.MainWindow | Info | No new version available. Current: '4' | 
2015-10-19 21:27:28:151 | Loginator.App | Info | [OnStartup] Application successfully started | 
2015-10-19 21:27:29:031 | Loginator.MainWindow | Info | No new version available. Current: '4' | 
2015-10-19 21:30:06:602 | Loginator.App | Info | [OnStartup] Application successfully started | 
2015-10-19 21:30:07:520 | Loginator.MainWindow | Info | No new version available. Current: '4' | 
2015-10-19 21:49:06:834 | Loginator.App | Info | [OnStartup] Application successfully started | 
2015-10-19 21:49:10:589 | Loginator.MainWindow | Info | No new version available. Current: '4' | 
2015-10-19 21:54:19:525 | Loginator.App | Info | [OnStartup] Application successfully started | 
2015-10-19 21:54:21:377 | Loginator.MainWindow | Info | No new version available. Current: '4' | 
2015-10-19 22:00:13:625 | Loginator.App | Info | [OnStartup] Application successfully started | 
2015-10-19 22:00:15:225 | Loginator.MainWindow | Info | No new version available. Current: '4' | 
2015-10-19 22:00:17:290 | Loginator.App | Error | [OnStartup] An unhandled dispatcher exception occurred. | System.Windows.Markup.XamlParseException: 'The invocation of the constructor on type 'System.Windows.Data.Binding' that matches the specified binding constraints threw an exception.' Line number '147' and line position '45'. ---> System.InvalidCastException: Unable to cast object of type 'System.Windows.Data.Binding' to type 'System.String'.
   at System.Windows.Baml2006.WpfSharedBamlSchemaContext.<>c__DisplayClass0.<Create_BamlType_Binding>b__529(Object[] arguments)
   at System.Windows.Baml2006.WpfKnownTypeInvoker.CreateInstance(Object[] arguments)
   at MS.Internal.Xaml.Runtime.ClrObjectRuntime.CreateInstanceWithCtor(XamlType xamlType, Object[] args)
   at MS.Internal.Xaml.Runtime.ClrObjectRuntime.CreateInstance(XamlType xamlType, Object[] args)
   --- End of inner exception stack trace ---
   at System.Windows.FrameworkTemplate.LoadTemplateXaml(XamlReader templateReader, XamlObjectWriter currentWriter)
   at System.Windows.FrameworkTemplate.LoadTemplateXaml(XamlObjectWriter objectWriter)
   at System.Windows.FrameworkTemplate.LoadOptimizedTemplateContent(DependencyObject container, IComponentConnector componentConnector, IStyleConnector styleConnector, List`1 affectedChildren, UncommonField`1 templatedNonFeChildrenField)
   at System.Windows.FrameworkTemplate.LoadContent(DependencyObject container, List`1 affectedChildren)
   at System.Windows.StyleHelper.ApplyTemplateContent(UncommonField`1 dataField, DependencyObject container, FrameworkElementFactory templateRoot, Int32 lastChildIndex, HybridDictionary childIndexFromChildID, FrameworkTemplate frameworkTemplate)
   at System.Windows.FrameworkTemplate.ApplyTemplateContent(UncommonField`1 templateDataField, FrameworkElement container)
   at System.Windows.FrameworkElement.ApplyTemplate()
   at System.Windows.FrameworkElement.MeasureCore(Size availableSize)
   at System.Windows.UIElement.Measure(Size availableSize)
   at System.Windows.Controls.Border.MeasureOverride(Size constraint)
   at System.Windows.FrameworkElement.MeasureCore(Size availableSize)
   at System.Windows.UIElement.Measure(Size availableSize)
   at System.Windows.Controls.Grid.MeasureCell(Int32 cell, Boolean forceInfinityV)
   at System.Windows.Controls.Grid.MeasureCellsGroup(Int32 cellsHead, Size referenceSize, Boolean ignoreDesiredSizeU, Boolean forceInfinityV, Boolean& hasDesiredSizeUChanged)
   at System.Windows.Controls.Grid.MeasureOverride(Size constraint)
   at System.Windows.FrameworkElement.MeasureCore(Size availableSize)
   at System.Windows.UIElement.Measure(Size availableSize)
   at System.Windows.Controls.Control.MeasureOverride(Size constraint)
   at System.Windows.FrameworkElement.MeasureCore(Size availableSize)
   at System.Windows.UIElement.Measure(Size availableSize)
   at System.Windows.Controls.StackPanel.StackMeasureHelper(IStackMeasure measureElement, IStackMeasureScrollData scrollData, Size constraint)
   at System.Windows.Controls.StackPanel.MeasureOverride(Size constraint)
   at System.Windows.FrameworkElement.MeasureCore(Size availableSize)
   at System.Windows.UIElement.Measure(Size availableSize)
   at System.Windows.ContextLayoutManager.UpdateLayout()
   at System.Windows.ContextLayoutManager.UpdateLayoutCallback(Object arg)
   at System.Windows.Media.MediaContext.InvokeOnRenderCallback.DoWork()
   at System.Windows.Media.MediaContext.FireInvokeOnRenderCallbacks()
   at System.Windows.Media.MediaContext.RenderMessageHandlerCore(Object resizedCompositionTarget)
   at System.Windows.Media.MediaContext.RenderMessageHandler(Object resizedCompositionTarget)
   at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)
   at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)
2015-10-19 22:00:17:367 | Loginator.App | Error | [OnStartup] An unhandled dispatcher exception occurred. | System.Windows.Markup.XamlParseException: 'The invocation of the constructor on type 'System.Windows.Data.Binding' that matches the specified binding constraints threw an exception.' Line number '147' and line position '45'. ---> System.InvalidCastException: Unable to cast object of type 'System.Windows.Data.Binding' to type 'System.String'.
   at System.Windows.Baml2006.WpfSharedBamlSchemaContext.<>c__DisplayClass0.<Create_BamlType_Binding>b__529(Object[] arguments)
   at System.Windows.Baml2006.WpfKnownTypeInvoker.CreateInstance(Object[] arguments)
   at MS.Internal.Xaml.Runtime.ClrObjectRuntime.CreateInstanceWithCtor(XamlType xamlType, Object[] args)
   at MS.Internal.Xaml.Runtime.ClrObjectRuntime.CreateInstance(XamlType xamlType, Object[] args)
   --- End of inner exception stack trace ---
   at System.Windows.FrameworkTemplate.LoadTemplateXaml(XamlReader templateReader, XamlObjectWriter currentWriter)
   at System.Windows.FrameworkTemplate.LoadTemplateXaml(XamlObjectWriter objectWriter)
   at System.Windows.FrameworkTemplate.LoadOptimizedTemplateContent(DependencyObject container, IComponentConnector componentConnector, IStyleConnector styleConnector, List`1 affectedChildren, UncommonField`1 templatedNonFeChildrenField)
   at System.Windows.FrameworkTemplate.LoadContent(DependencyObject container, List`1 affectedChildren)
